"address","address_in_count","sum_granted","max_granted","min_granted","avg_granted","max_input_index","min_input_index","avg_input_index","max_output_index","min_output_index","avg_output_index"
"3Hjg5heHsPixxnbarg3n3B21E3QLN1ckPv","1","1700000","1700000","1700000","1700000.000000000000","15","15","15.0000000000000000","0","0","0.00000000000000000000"
"3HjMUoYmKUBkoR4tjmogGXRzRhCMTVTrsE","1","20902794","20902794","20902794","20902794.000000000000","4","4","4.0000000000000000","1","1","1.00000000000000000000"
"3HjNFdSNPDfhwJPQDKSk57fPqCeLMvHbMm","2","314100000","253600000","60500000","157050000.00000000","2","1","1.5000000000000000","4","3","3.5000000000000000"
"3HJSpJcFCQ8QhC8j2bSMwd1CzVpTqnFcq8","5","2633482","1025482","188000","526696.400000000000","56","7","22.0000000000000000","1","0","0.40000000000000000000"
"3HjU55ks4WPL1hox25eXKvz2yvAg5wMh7v","1","36547817","36547817","36547817","36547817.000000000000","1","1","1.00000000000000000000","0","0","0.00000000000000000000"
"3HjuNZENZFunu3UujfA72nXdjgQBVDacs6","13","35647043400","5650540300","2118388200","2742080261.53846154","3","0","1.1538461538461538","15","0","5.0000000000000000"
"3Hjy4hTjYs8L23eWDaA1x9v32LrpFS1Z6Z","1","160000","160000","160000","160000.000000000000","6","6","6.0000000000000000","615","615","615.0000000000000000"
"3HJyHbQvNRoTNVSEbpvgSBxxEwWuXMFCFa","1","1000000","1000000","1000000","1000000.000000000000","0","0","0.00000000000000000000","1","1","1.00000000000000000000"
"3HJyKmt4mhxT1S3riLzsyaW32NqN9WnJvn","1","18010000","18010000","18010000","18010000.000000000000","8","8","8.0000000000000000","1","1","1.00000000000000000000"
"3HjZGzfnhFirpjbDgicYx5NmnyhVxCVMTg","1","1063832","1063832","1063832","1063832.000000000000","3","3","3.0000000000000000","0","0","0.00000000000000000000"
"3HK2Gj6TnfLkFwrF2WnEKW9pkb6b5YZx5Z","1","1068542","1068542","1068542","1068542.000000000000","1","1","1.00000000000000000000","1","1","1.00000000000000000000"
"3Hk7TgLhKMBSUckJ1VbRKBSxhrUzfPiuUW","1","100000","100000","100000","100000.000000000000","6","6","6.0000000000000000","0","0","0.00000000000000000000"
"3HKCvsFZduw1AzQcGjwGxfXaaoqWV2QgNY","1","1901","1901","1901","1901.0000000000000000","14","14","14.0000000000000000","34","34","34.0000000000000000"
"3HkCzJ7Nx8y5p2nuf1g2XNqi2eqfGsU4pE","1","27700","27700","27700","27700.000000000000","126","126","126.0000000000000000","1","1","1.00000000000000000000"
"3HKEHmzDtTAAeeLx5Js8EveT6fFsX9y6P4","1","857487","857487","857487","857487.000000000000","1","1","1.00000000000000000000","0","0","0.00000000000000000000"
"3HKgvdUyVYpWzAmNKG1fUrygNgeokGNojt","1","80320000","80320000","80320000","80320000.000000000000","64","64","64.0000000000000000","3","3","3.0000000000000000"
"3HKkpVDmkAGGf9yLuXw9QZgZn9AjdPYUGi","1","131908","131908","131908","131908.000000000000","13","13","13.0000000000000000","0","0","0.00000000000000000000"
"3HKMjaRMvkezBNRqjZ6SnaYUbK61JSvzmg","1","35810000","35810000","35810000","35810000.000000000000","149","149","149.0000000000000000","3","3","3.0000000000000000"
"3HkNQUvz8qhe123KAJUhVD6ZL1EYCrprG5","1","190918","190918","190918","190918.000000000000","10","10","10.0000000000000000","0","0","0.00000000000000000000"
"3HKpDebCi4M7UMKvn8hyw2YUngp4QnKbNT","2","191097","100000","91097","95548.500000000000","15","1","8.0000000000000000","36","12","24.0000000000000000"
"3HkPK17xEVeYtYDu9xmZD2XXLGbtVjcq3N","1","131965","131965","131965","131965.000000000000","8","8","8.0000000000000000","4","4","4.0000000000000000"
"3HKpwL3QPu71LZop1ryajCDzGGp9XSTYbh","1","13698","13698","13698","13698.0000000000000000","137","137","137.0000000000000000","0","0","0.00000000000000000000"
"3HkRne1MVjCwvntfNvQDCA5FbMn92tsTbp","1","1812340","1812340","1812340","1812340.000000000000","0","0","0.00000000000000000000","1","1","1.00000000000000000000"
"3HkSMSzwxHHhDkE2H7V471HpfUkoHjCudw","1","112180","112180","112180","112180.000000000000","5","5","5.0000000000000000","0","0","0.00000000000000000000"
"3HKV743dN9YjKDGfXSLncDHGeMD1rueT35","1","8922314","8922314","8922314","8922314.000000000000","1","1","1.00000000000000000000","0","0","0.00000000000000000000"
"3HL4mrEvKGZjCiwRX4eqxkpSosyoqbzSi7","1","1610907","1610907","1610907","1610907.000000000000","0","0","0.00000000000000000000","0","0","0.00000000000000000000"
"3HL7i7Ju3Dyu1sbpDcynPVPVm1b61ZNZPm","2","15320000","7700000","7620000","7660000.000000000000","2","1","1.5000000000000000","7","5","6.0000000000000000"
"3HL7TEgY9xmZevsTp7kqjhCZ1SHnsUB8iT","1","7495668","7495668","7495668","7495668.000000000000","4","4","4.0000000000000000","1","1","1.00000000000000000000"
"3HL7ZuyAoibuW2gUq2hNtW6bvQmeqxbTXJ","1","3273666","3273666","3273666","3273666.000000000000","2","2","2.0000000000000000","0","0","0.00000000000000000000"
"3HLcY9RdYz9tjo2Qg6BHmFBuG1my3cYAZs","1","591878","591878","591878","591878.000000000000","0","0","0.00000000000000000000","0","0","0.00000000000000000000"
"3HLdtEERAYCAx5sakPayqqrmpFzXuA6tVr","16","40389808","7653247","623168","2524363.000000000000","16","0","5.8125000000000000","6","0","2.3125000000000000"
"3HLGKbGq8TuHuLvjm2ZhUynmamLJBQ891D","1","254193","254193","254193","254193.000000000000","5","5","5.0000000000000000","567","567","567.0000000000000000"
"3HLk8ZBJhy1zToSBChomZJpNeaUcRGhXN5","2","37152","25406","11746","18576.000000000000","126","111","118.5000000000000000","569","321","445.0000000000000000"
"3HLLZsCfrmDeTUaf3V4cqYnsWBXamCwrEw","2","103000000","52000000","51000000","51500000.000000000000","1","0","0.50000000000000000000","1","1","1.00000000000000000000"
"3HLPBFmLrFBEskWwcbEZztn5wYLwzBfzHX","1","759372","759372","759372","759372.000000000000","0","0","0.00000000000000000000","1","1","1.00000000000000000000"
"3HLQaV7VwPowjkrU3KmwHWGzf9Wv8gdbqY","1","1494232","1494232","1494232","1494232.000000000000","0","0","0.00000000000000000000","0","0","0.00000000000000000000"
"3HLQy9tWAZiCdKiXEx4yRXEsDFD9ZaxwZk","1","19820368","19820368","19820368","19820368.000000000000","25","25","25.0000000000000000","1","1","1.00000000000000000000"
"3HLsRMUahWtfR56LGewxhpVN7AywK6Ejzr","1","15949125","15949125","15949125","15949125.000000000000","4","4","4.0000000000000000","1","1","1.00000000000000000000"
"3HLtupP8dKkqCq19u5cLvCtwxCobwNXzVj","1","99872541","99872541","99872541","99872541.000000000000","103","103","103.0000000000000000","1","1","1.00000000000000000000"
"3HLxKf4SYcoq6gjk6BYKiUAtn51AcBY1PF","2","75714","58213","17501","37857.000000000000","50","24","37.0000000000000000","214","106","160.0000000000000000"
"3Hm2jb7Z3zgESBVdk3TNq1nhGH9ZZtz5uq","1","1818549","1818549","1818549","1818549.000000000000","1","1","1.00000000000000000000","0","0","0.00000000000000000000"
"3Hm647ZuzHR9fjzrmD5BgensEJjNzEK9qL","1","181321","181321","181321","181321.000000000000","0","0","0.00000000000000000000","50","50","50.0000000000000000"
"3Hm7uRE2qv23aQEAowQDaQo6UBojX9BXSe","3","570100","252193","114051","190033.333333333333","120","7","54.3333333333333333","1","1","1.00000000000000000000"
"3Hm9JGZJubXi3hkGJuQ3kkkQgrMVWvYjXy","1","3467737","3467737","3467737","3467737.000000000000","1","1","1.00000000000000000000","0","0","0.00000000000000000000"
"3Hmak1V9C8NwMkNLLSvHa4krnxudH6ikgA","1","1226354","1226354","1226354","1226354.000000000000","0","0","0.00000000000000000000","0","0","0.00000000000000000000"
"3HMCpW9yeVnYnwDzkr7ghnuRZ7NxvnQkbp","1","22455619","22455619","22455619","22455619.000000000000","54","54","54.0000000000000000","1","1","1.00000000000000000000"
"3HmdeQnachz728TzC9g4Xb585E4w2HUheM","1","10516882","10516882","10516882","10516882.000000000000","8","8","8.0000000000000000","0","0","0.00000000000000000000"
"3HmecQHvDFnzCH35g6esAQAEpArRoX9x8E","1","1590098","1590098","1590098","1590098.000000000000","0","0","0.00000000000000000000","1","1","1.00000000000000000000"
"3HMfHZPzszh41Mb7NZzZUxkmRtWwkBLjSY","1","30000","30000","30000","30000.000000000000","220","220","220.0000000000000000","63","63","63.0000000000000000"
"3Hmhn3t5CPL2GjR2EDfxQkvtMeZTy1exYb","1","52090000","52090000","52090000","52090000.000000000000","2","2","2.0000000000000000","1","1","1.00000000000000000000"
"3HmJY6iTtUnCpVCChuCCCBxpwspcWVGNkj","1","27855158","27855158","27855158","27855158.000000000000","197","197","197.0000000000000000","1","1","1.00000000000000000000"
"3HMKBFVfb6g8mB91rD4MPBbdZAHf7BDpa7","2","255319","152871","102448","127659.500000000000","21","15","18.0000000000000000","1","0","0.50000000000000000000"
"3HMQsH5JDJ5qtACE7x44DNdQUTmqWn6YxU","23","19304084","923881","740878","839308.000000000000","34","0","9.5652173913043478","1167","1002","1096.5652173913043478"
"3HMUUP7DKqKBeCiiJFfVEVopRUbcM9kX1G","3","3064186","1341249","578119","1021395.333333333333","128","19","77.6666666666666667","1","0","0.33333333333333333333"
"3HmuzEJ5UjuSgeEZFmRGFdmFVrKDT2RLhM","1","329828","329828","329828","329828.000000000000","2","2","2.0000000000000000","1","1","1.00000000000000000000"
"3HMw8W44tExkFTFQDg2YdshDF354T8Y7qJ","1","82800","82800","82800","82800.000000000000","136","136","136.0000000000000000","0","0","0.00000000000000000000"
"3HmXxyYDHNdHsGxd36oDJQnqzUwyM6W6i5","1","1471255","1471255","1471255","1471255.000000000000","2","2","2.0000000000000000","1","1","1.00000000000000000000"
"3HMztgEwG7FJD6QhtcAvLS2N8o3Xugdu6X","1","1034055","1034055","1034055","1034055.000000000000","9","9","9.0000000000000000","0","0","0.00000000000000000000"
"3HN5F9W5quCQVqJPU8nMwkKVdf95UWuC2y","1","1256231","1256231","1256231","1256231.000000000000","2","2","2.0000000000000000","1","1","1.00000000000000000000"
"3HN8SLgfaJJYposiuCpwfzoEdziD5DwQ7J","1","2151417","2151417","2151417","2151417.000000000000","9","9","9.0000000000000000","0","0","0.00000000000000000000"
"3HnaDv4uMvSsetAixzKwx734cG17umMmo9","1","34205173","34205173","34205173","34205173.000000000000","1","1","1.00000000000000000000","1","1","1.00000000000000000000"
"3HnG2WdAHcqr7eRe6MjytsNYrTGYTYqKGh","1","5183496","5183496","5183496","5183496.000000000000","38","38","38.0000000000000000","1","1","1.00000000000000000000"
"3HNhG9edBuENmP3hCrJTo6BbfwJ3g43zpg","1","271738","271738","271738","271738.000000000000","143","143","143.0000000000000000","0","0","0.00000000000000000000"
"3HNhh8eXfYjD81v4PpViPVWqRhwcKtxwAi","1","10316070","10316070","10316070","10316070.000000000000","121","121","121.0000000000000000","0","0","0.00000000000000000000"
"3HnKj8LcJSZM8W8miWLopCUXdnXCUxZiCN","1","1000000","1000000","1000000","1000000.000000000000","0","0","0.00000000000000000000","1","1","1.00000000000000000000"
"3HNKUTtBK9aJH7CxgiXh2pas9i6V8nB2iy","1","11402467","11402467","11402467","11402467.000000000000","122","122","122.0000000000000000","0","0","0.00000000000000000000"
"3Hnpr9JX5JeTVWL2N6sjpr6edowZ8dWoGY","1","1395642","1395642","1395642","1395642.000000000000","1","1","1.00000000000000000000","0","0","0.00000000000000000000"
"3HNqeBJe3t95UzHBbqtWSsrurJ3meEEQWM","1","100000","100000","100000","100000.000000000000","127","127","127.0000000000000000","7","7","7.0000000000000000"
"3HNrZu28p4yfGWvAavWARRAz9wQdWakXgb","1","1211698","1211698","1211698","1211698.000000000000","15","15","15.0000000000000000","12","12","12.0000000000000000"
"3HnWQB2sbPGnxJUor3VrEtHqeAF4oANKNp","1","1145434","1145434","1145434","1145434.000000000000","2","2","2.0000000000000000","1","1","1.00000000000000000000"
"3HnX56t5kRDDMAWTEzYPxWbs2RykAtqhV2","1","62195","62195","62195","62195.000000000000","23","23","23.0000000000000000","0","0","0.00000000000000000000"
"3HnyN8Cxo2E3Fqdk37WJvJzKsgpowQUYoQ","1","27720000","27720000","27720000","27720000.000000000000","5","5","5.0000000000000000","2","2","2.0000000000000000"
"3HNzhgq64bHRvBragQX8SFijMeqjZHRRVP","1","1000000","1000000","1000000","1000000.000000000000","34","34","34.0000000000000000","3","3","3.0000000000000000"
"3Ho3S2AW9Nc7zPAzUDBeBa3F9WJhpu2Wv9","4","3563104","2907398","123185","890776.000000000000","63","0","16.2500000000000000","58","1","25.5000000000000000"
"3Ho78dP1hvxTjZTBjRgp8qZvBaL3w6yoET","5","5245595","1114212","1001737","1049119.000000000000","9","0","5.6000000000000000","61","0","26.6000000000000000"
"3HogHokN3hNnfGVExw2SpLEZXvsjW9bZKA","1","329222","329222","329222","329222.000000000000","0","0","0.00000000000000000000","4","4","4.0000000000000000"
"3HoLTTHkjJSWNCLQNAVTyLEm27xqDxLLJr","1","439901","439901","439901","439901.000000000000","5","5","5.0000000000000000","1","1","1.00000000000000000000"
"3HomaTrNEAH4CVf19yGe41qqMtjSi5vD2e","1","7807219","7807219","7807219","7807219.000000000000","2","2","2.0000000000000000","0","0","0.00000000000000000000"
"3HoN7iLDmwp4sPrLTNKYYTZubfDzjE3CBS","1","17388","17388","17388","17388.0000000000000000","93","93","93.0000000000000000","586","586","586.0000000000000000"
"3HoNNxpGNafiaBvGVyJvvGjHRrp1ZjTMmS","3","770419","264898","250975","256806.333333333333","156","1","53.0000000000000000","530","297","439.3333333333333333"
"3Hotj2MEBHNxYxDpFaiPRLCwANTAjqf2Dd","1","126996","126996","126996","126996.000000000000","1","1","1.00000000000000000000","6","6","6.0000000000000000"
"3HoWvH215MeMaUDQRkPdp8rcA6eRvJXaLV","1","1950227","1950227","1950227","1950227.000000000000","2","2","2.0000000000000000","1","1","1.00000000000000000000"
"3HoWvwCDcBc9VMHoFXjfnBscQEpvpZHWSp","1","1592583","1592583","1592583","1592583.000000000000","1","1","1.00000000000000000000","1","1","1.00000000000000000000"
"3HP27s5TR91rdhqkyv77jqvmgLe5uaejn6","1","174990","174990","174990","174990.000000000000","0","0","0.00000000000000000000","0","0","0.00000000000000000000"
"3HP3bmey5NpwkrwUbmWzN4YMQRDz4T7ppM","1","15914962","15914962","15914962","15914962.000000000000","1","1","1.00000000000000000000","0","0","0.00000000000000000000"
"3Hp4rCJWuCQ5RD4t7Wy8tFkbD2z8ocVF1t","1","24054496","24054496","24054496","24054496.000000000000","142","142","142.0000000000000000","0","0","0.00000000000000000000"
"3Hp6rUKsSxxuGENDFpEuTK1PvVb44eG2yc","2","118817","63756","55061","59408.500000000000","126","123","124.5000000000000000","40","25","32.5000000000000000"
"3HP7zbmwXhVFCoNgzRtFJex4XMKvaxExn9","1","24935967","24935967","24935967","24935967.000000000000","107","107","107.0000000000000000","0","0","0.00000000000000000000"
"3HpeqA3wCJ5DiStvDhcKZhN7mHib9hikLS","1","1270493","1270493","1270493","1270493.000000000000","6","6","6.0000000000000000","0","0","0.00000000000000000000"
"3HPFvDz6qsfeF1N5JC7Trzv9tQ91s9Nrhj","1","32558323","32558323","32558323","32558323.000000000000","0","0","0.00000000000000000000","1","1","1.00000000000000000000"
"3HPLbCsV2VQsXL4BMyAf4Se7fRcQkha6Zq","1","39345","39345","39345","39345.000000000000","150","150","150.0000000000000000","1","1","1.00000000000000000000"
"3HpP3i5VSBdW96rh7VxUG1iipapabbTbgT","1","1090","1090","1090","1090.0000000000000000","178","178","178.0000000000000000","955","955","955.0000000000000000"
"3HpPnkuwatAC6UexgjmdVrPPXfYCJGGs5r","2","6668749","3342918","3325831","3334374.500000000000","2","0","1.00000000000000000000","3","0","1.5000000000000000"
"3HPPzMeJHXRVjYy8aipnP15kfBNFfk2BHc","2","365118","353108","12010","182559.000000000000","40","31","35.5000000000000000","10","0","5.0000000000000000"
"3Hpq9DXWCdMGs5UvjRNciZvPrcTunGeqY6","1","100000","100000","100000","100000.000000000000","8","8","8.0000000000000000","0","0","0.00000000000000000000"
"3HpV2GHqcvE5JzkRVtWTjFEtKkzrYZi4yn","1","52421624","52421624","52421624","52421624.000000000000","68","68","68.0000000000000000","1","1","1.00000000000000000000"
"3HPwkMREUu7RBJWW5GFrnmd67hGdnuhSep","1","30069","30069","30069","30069.000000000000","158","158","158.0000000000000000","196","196","196.0000000000000000"
"3HPXoruTRdKexZrUqArVQU8qRQ8caA9mY1","1","419390","419390","419390","419390.000000000000","0","0","0.00000000000000000000","1","1","1.00000000000000000000"
"3HPYyZbqwZhQg4sJb7YD4hYBpuzEjTBzsR","1","412279","412279","412279","412279.000000000000","0","0","0.00000000000000000000","1","1","1.00000000000000000000"
"3Hq3k5wYVgnxNmPNWmWNKkdryRUtsV6SHm","1","7044020","7044020","7044020","7044020.000000000000","1","1","1.00000000000000000000","0","0","0.00000000000000000000"
"3HQ3MZCZPprbF6QWxqajhfPXEd4EATzYz4","1","21054630","21054630","21054630","21054630.000000000000","11","11","11.0000000000000000","1","1","1.00000000000000000000"
"3HQ5fqrG7LQLk2HFMNPGAgAcmy3MUyVQeH","5","6988304","1956675","450126","1397660.800000000000","4","0","1.00000000000000000000","14","0","3.0000000000000000"
"3Hq5YyqB6FrHACE8BPSGg3G1zRYEM2DEdr","1","97200","97200","97200","97200.000000000000","73","73","73.0000000000000000","0","0","0.00000000000000000000"
"3Hq8rsTDGF3VaTArBVx3SfNhMa9H73Z5PV","1","546","546","546","546.0000000000000000","3","3","3.0000000000000000","0","0","0.00000000000000000000"
"3Hq9DbCnxKwHM6XV1oHw376mQfAkfFXbMd","1","31096","31096","31096","31096.000000000000","151","151","151.0000000000000000","47","47","47.0000000000000000"
"3HqfP4x8VBfXZPMTdsQsWFhEZQXi687mks","1","7445772","7445772","7445772","7445772.000000000000","6","6","6.0000000000000000","0","0","0.00000000000000000000"
"3HQhN6NiFHGr7mF5hXvZU3RgnWvd816mC6","1","21795","21795","21795","21795.000000000000","102","102","102.0000000000000000","121","121","121.0000000000000000"
"3HqjZi2m7V6bL1RAGpT4wducaMuVR5d8T5","1","1289856","1289856","1289856","1289856.000000000000","8","8","8.0000000000000000","1","1","1.00000000000000000000"
"3HQLpTgEex74FSKzbyM9GLgwz3r7MoqMu9","1","1863484","1863484","1863484","1863484.000000000000","24","24","24.0000000000000000","0","0","0.00000000000000000000"
"3HQm8zkXRSucFZusUKypDQGoUVcPT882yY","1","168771","168771","168771","168771.000000000000","1","1","1.00000000000000000000","1","1","1.00000000000000000000"
"3HqmkHnHykTHhuaQ2SH2UVq68JtFLGEMnt","3","12024851","8473224","1092204","4008283.666666666667","4","0","1.6666666666666667","1","0","0.33333333333333333333"
"3Hqn4YhyjP9MZJEibNMvkALnsaRR7Lhc3s","2","37547263","29125843","8421420","18773631.500000000000","1","0","0.50000000000000000000","858","0","429.0000000000000000"
"3HqPi57MbYMmJn4TcZsitHwXcAd2ceD8gW","1","50175604","50175604","50175604","50175604.000000000000","66","66","66.0000000000000000","0","0","0.00000000000000000000"
"3HqrMKNN2wXe1ipUxLqNkiRZCu8n6hHMSQ","1","27166979","27166979","27166979","27166979.000000000000","152","152","152.0000000000000000","1","1","1.00000000000000000000"
"3HqsdWh7CCHjhuq3Qk2XWsv3fcLhBz6L4C","1","4233","4233","4233","4233.0000000000000000","107","107","107.0000000000000000","0","0","0.00000000000000000000"
"3HqsLe7E1W4Fa7r2dg3N69Go5qgpbxoijf","1","1074654","1074654","1074654","1074654.000000000000","0","0","0.00000000000000000000","1","1","1.00000000000000000000"
"3HQT9cQktZDn62etKQoXTnzg1dW7JaccX2","1","245237","245237","245237","245237.000000000000","0","0","0.00000000000000000000","1","1","1.00000000000000000000"
"3HQuX4LGxW3A2yq5zWPWRLCA9yq6Nd3VWt","2","2134181","1084627","1049554","1067090.500000000000","23","8","15.5000000000000000","78","4","41.0000000000000000"
"3HqwAtYThbFjCQWmfdBGqefWRChvi29BMB","1","22585636","22585636","22585636","22585636.000000000000","21","21","21.0000000000000000","0","0","0.00000000000000000000"
